
Number of variables: n = 8
GF extension exponent: l = 4
Polynomials' degree: b = 1
Total number of polynomials in file: 16
Bent functions type: PS-
Number of polynomials needed for a single function: t = 8

Function: AA55F00F33335AA5CC3366990F0F6969C3C33CC3A5A599999669555500FF0000 nl: 120 deg: 4 2-Rank: 30 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_8(X) = X + 7 
Function: 36D1A46D5B834B2B846F5B91C82FC06FC92B3B9134D54B8BB4553791A4750000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_3(X) = X + 2 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: B6D0E46C7B825B2A8C6E5F90CA2EC16EC9AA3BD034F44B9AB45C3794A4760000 nl: 120 deg: 4 2-Rank: 36 Polynomials list:	p_2(X) = X + 1 	p_3(X) = X + 2 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 16D5246F599343ABC44F7B11C92DC8678B2B2F91B0D55A8BB43537C1A4790000 nl: 120 deg: 4 2-Rank: 36 Polynomials list:	p_1(X) = X 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 96D4646E799253AACC4E7F10CB2CC9668BAA2FD0B0F45A9AB43C37C4A47A0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_2(X) = X + 1 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 36D4A46E5B924BAAC46E7B90C92EC86ECB2A3F90B4D45B8AB47437D0A47C0000 nl: 120 deg: 4 2-Rank: 40 Polynomials list:	p_3(X) = X + 2 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: BC85D4636AB1198F487D3D89C723A90F4AE917539571D313227D62D5A48F0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: BE81F4616AA3192F0C7D5D89C627A14FC8E91B5315F1C31B325D6395A4970000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_3(X) = X + 2 	p_5(X) = X + 4 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 9E85746368B311AF4C5D7D09C725A9478AE90F5391F1D21B323D63C5A49B0000 nl: 120 deg: 4 2-Rank: 36 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 3E85B4634AB309AF447D7989C527A84FCA691F1395D1D30B327563D1A49D0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: BE84F4626AB219AE4C7C7D88C726A94ECAE81F5295F0D31A327C63D4A49E0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_2(X) = X + 1 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: BCC1D4697AA11B0F087F1D99CE23E10F49E933531575C393A25D6695A4A70000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_3(X) = X + 2 	p_6(X) = X + 5 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 9CC5546B78B1138F485F3D19CF21E9070BE927539175D293A23D66C5A4AB0000 nl: 120 deg: 4 2-Rank: 40 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_4(X) = X + 3 	p_6(X) = X + 5 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 3CC5946B5AB10B8F407F3999CD23E80F4B6937139555D383A27566D1A4AD0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_6(X) = X + 5 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: BCC4D46A7AB01B8E487E3D98CF22E90E4BE837529574D392A27C66D4A4AE0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_2(X) = X + 1 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_6(X) = X + 5 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 9EC1746978A3132F0C5F5D19CE25E14789E92B5311F5C29BB21D6785A4B30000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 3EC1B4695AA30B2F047F5999CC27E04FC9693B1315D5C38BB2556791A4B50000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_3(X) = X + 2 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: BEC0F4687AA21B2E0C7E5D98CE26E14EC9E83B5215F4C39AB25C6794A4B60000 nl: 120 deg: 4 2-Rank: 30 Polynomials list:	p_2(X) = X + 1 	p_3(X) = X + 2 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 1EC5346B58B303AF445F7919CD25E8478B692F1391D5D28BB23567C1A4B90000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 9EC4746A78B213AE4C5E7D18CF24E9468BE82F5291F4D29AB23C67C4A4BA0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_2(X) = X + 1 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 3EC4B46A5AB20BAE447E7998CD26E84ECB683F1295D4D38AB27467D0A4BC0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_3(X) = X + 2 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: BC91D4656BA1590F887D1F89C62BA12F48EB13D33571CB13265D7295A4C70000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_3(X) = X + 2 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 9C95546769B1518FC85D3F09C729A9270AEB07D3B171DA13263D72C5A4CB0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_4(X) = X + 3 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 3C9594674BB1498FC07D3B89C52BA82F4A6B1793B551DB03267572D1A4CD0000 nl: 120 deg: 4 2-Rank: 30 Polynomials list:	p_1(X) = X 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: BC94D4666BB0598EC87C3F88C72AA92E4AEA17D2B570DB12267C72D4A4CE0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_2(X) = X + 1 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 9E91746569A3512F8C5D5F09C62DA16788EB0BD331F1CA1B361D7385A4D30000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_5(X) = X + 4 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 3E91B4654BA3492F847D5B89C42FA06FC86B1B9335D1CB0B36557391A4D50000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_3(X) = X + 2 	p_5(X) = X + 4 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: BE90F4646BA2592E8C7C5F88C62EA16EC8EA1BD235F0CB1A365C7394A4D60000 nl: 120 deg: 4 2-Rank: 36 Polynomials list:	p_2(X) = X + 1 	p_3(X) = X + 2 	p_5(X) = X + 4 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 1E95346749B341AFC45D7B09C52DA8678A6B0F93B1D1DA0B363573C1A4D90000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 9E94746669B251AECC5C7F08C72CA9668AEA0FD2B1F0DA1A363C73C4A4DA0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_2(X) = X + 1 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 3E94B4664BB249AEC47C7B88C52EA86ECA6A1F92B5D0DB0A367473D0A4DC0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_3(X) = X + 2 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 9CD1546D79A1530F885F1F19CE29E12709EB23D33175CA93A61D7685A4E30000 nl: 120 deg: 4 2-Rank: 36 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 3CD1946D5BA14B0F807F1B99CC2BE02F496B33933555CB83A6557691A4E50000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_3(X) = X + 2 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: BCD0D46C7BA05B0E887E1F98CE2AE12E49EA33D23574CB92A65C7694A4E60000 nl: 120 deg: 4 2-Rank: 36 Polynomials list:	p_2(X) = X + 1 	p_3(X) = X + 2 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 1CD5146F59B1438FC05F3B19CD29E8270B6B2793B155DA83A63576C1A4E90000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_4(X) = X + 3 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 9CD4546E79B0538EC85E3F18CF28E9260BEA27D2B174DA92A63C76C4A4EA0000 nl: 120 deg: 4 2-Rank: 36 Polynomials list:	p_2(X) = X + 1 	p_4(X) = X + 3 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 3CD4946E5BB04B8EC07E3B98CD2AE82E4B6A3792B554DB82A67476D0A4EC0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_3(X) = X + 2 	p_4(X) = X + 3 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 1ED1346D59A3432F845F5B19CC2DE067896B2B9331D5CA8BB6157781A4F10000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 9ED0746C79A2532E8C5E5F18CE2CE16689EA2BD231F4CA9AB61C7784A4F20000 nl: 120 deg: 4 2-Rank: 36 Polynomials list:	p_2(X) = X + 1 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 3ED0B46C5BA24B2E847E5B98CC2EE06EC96A3B9235D4CB8AB6547790A4F40000 nl: 120 deg: 4 2-Rank: 36 Polynomials list:	p_3(X) = X + 2 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 1ED4346E59B243AEC45E7B18CD2CE8668B6A2F92B1D4DA8AB63477C0A4F80000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_4(X) = X + 3 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: B487C6636A951D8B48EDBD81C333990F6AA91771D4715353287D22DDA50F0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: B683E6616A871D2B0CEDDD81C237914FE8A91B7154F1435B385D239DA5170000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_3(X) = X + 2 	p_5(X) = X + 4 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 96876663689715AB4CCDFD01C3359947AAA90F71D0F1525B383D23CDA51B0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 3687A6634A970DAB44EDF981C137984FEA291F31D4D1534B387523D9A51D0000 nl: 120 deg: 4 2-Rank: 36 Polynomials list:	p_1(X) = X 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: B686E6626A961DAA4CECFD80C336994EEAA81F70D4F0535A387C23DCA51E0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_2(X) = X + 1 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: B4C3C6697A851F0B08EF9D91CA33D10F69A93371547543D3A85D269DA5270000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_3(X) = X + 2 	p_6(X) = X + 5 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 94C7466B7895178B48CFBD11CB31D9072BA92771D07552D3A83D26CDA52B0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_4(X) = X + 3 	p_6(X) = X + 5 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 34C7866B5A950F8B40EFB991C933D80F6B293731D45553C3A87526D9A52D0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_6(X) = X + 5 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: B4C6C66A7A941F8A48EEBD90CB32D90E6BA83770D47453D2A87C26DCA52E0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_2(X) = X + 1 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_6(X) = X + 5 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 96C366697887172B0CCFDD11CA35D147A9A92B7150F542DBB81D278DA5330000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 36C3A6695A870F2B04EFD991C837D04FE9293B3154D543CBB8552799A5350000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_3(X) = X + 2 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: B6C2E6687A861F2A0CEEDD90CA36D14EE9A83B7054F443DAB85C279CA5360000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_2(X) = X + 1 	p_3(X) = X + 2 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 16C7266B589707AB44CFF911C935D847AB292F31D0D552CBB83527C9A5390000 nl: 120 deg: 4 2-Rank: 40 Polynomials list:	p_1(X) = X 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 96C6666A789617AA4CCEFD10CB34D946ABA82F70D0F452DAB83C27CCA53A0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_2(X) = X + 1 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 36C6A66A5A960FAA44EEF990C936D84EEB283F30D4D453CAB87427D8A53C0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_3(X) = X + 2 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: B493C6656B855D0B88ED9F81C23B912F68AB13F174714B532C5D329DA5470000 nl: 120 deg: 4 2-Rank: 36 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_3(X) = X + 2 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 949746676995558BC8CDBF01C33999272AAB07F1F0715A532C3D32CDA54B0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_4(X) = X + 3 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 349786674B954D8BC0EDBB81C13B982F6A2B17B1F4515B432C7532D9A54D0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: B496C6666B945D8AC8ECBF80C33A992E6AAA17F0F4705B522C7C32DCA54E0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_2(X) = X + 1 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 969366656987552B8CCDDF01C23D9167A8AB0BF170F14A5B3C1D338DA5530000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_5(X) = X + 4 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 3693A6654B874D2B84EDDB81C03F906FE82B1BB174D14B4B3C553399A5550000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_3(X) = X + 2 	p_5(X) = X + 4 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: B692E6646B865D2A8CECDF80C23E916EE8AA1BF074F04B5A3C5C339CA5560000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_2(X) = X + 1 	p_3(X) = X + 2 	p_5(X) = X + 4 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 16972667499745ABC4CDFB01C13D9867AA2B0FB1F0D15A4B3C3533C9A5590000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 96966666699655AACCCCFF00C33C9966AAAA0FF0F0F05A5A3C3C33CCA55A0000 nl: 120 deg: 4 2-Rank: 30 Polynomials list:	p_2(X) = X + 1 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 3696A6664B964DAAC4ECFB80C13E986EEA2A1FB0F4D05B4A3C7433D8A55C0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_3(X) = X + 2 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 94D3466D7985570B88CF9F11CA39D12729AB23F170754AD3AC1D368DA5630000 nl: 120 deg: 4 2-Rank: 40 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 34D3866D5B854F0B80EF9B91C83BD02F692B33B174554BC3AC553699A5650000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_3(X) = X + 2 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: B4D2C66C7B845F0A88EE9F90CA3AD12E69AA33F074744BD2AC5C369CA5660000 nl: 120 deg: 4 2-Rank: 40 Polynomials list:	p_2(X) = X + 1 	p_3(X) = X + 2 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 14D7066F5995478BC0CFBB11C939D8272B2B27B1F0555AC3AC3536C9A5690000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_4(X) = X + 3 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 94D6466E7994578AC8CEBF10CB38D9262BAA27F0F0745AD2AC3C36CCA56A0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_2(X) = X + 1 	p_4(X) = X + 3 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 34D6866E5B944F8AC0EEBB90C93AD82E6B2A37B0F4545BC2AC7436D8A56C0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_3(X) = X + 2 	p_4(X) = X + 3 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 16D3266D5987472B84CFDB11C83DD067A92B2BB170D54ACBBC153789A5710000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 96D2666C7986572A8CCEDF10CA3CD166A9AA2BF070F44ADABC1C378CA5720000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_2(X) = X + 1 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 36D2A66C5B864F2A84EEDB90C83ED06EE92A3BB074D44BCABC543798A5740000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_3(X) = X + 2 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: 16D6266E599647AAC4CEFB10C93CD866AB2A2FB0F0D45ACABC3437C8A5780000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_4(X) = X + 3 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
Function: BC83D6616AA51D0F08FD9D89C633B10F68E913735571C3532A5D629DA5870000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_3(X) = X + 2 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_11(X) = X + 10 	p_14(X) = X + 13 	p_16(X) = X + 15 
